Time,Force,Jaw,Strain,Stress,TC1
(sec),(kN),(mm),,(MPa),(C)
3.9975000000000001,8.9459496000000005,2.1066536999999999,0.19300555,93.954162999999994,849.58221000000003
3.9980000000000002,8.9352598000000008,2.1035241999999998,0.19264487999999999,93.848106000000001,849.55231000000003
3.9984999999999999,8.9543648000000005,2.1028172999999999,0.19296547999999999,93.946167000000003,849.52246000000002
3.9990000000000001,8.9563226999999994,2.1080915999999998,0.19290893000000001,94.014258999999996,849.49255000000005
3.9994999999999998,8.8749847000000006,2.1069545999999999,0.19288583000000001,93.929939000000005,849.46271000000002
4,8.4695473000000003,2.1110470000000001,0.19376235999999999,88.170601000000005,849.43286000000001
4.0004999999999997,8.8071593999999997,2.1134374,0.19342487999999999,91.758033999999995,849.40295000000003
4.0010000000000003,9.1077404000000008,2.1031355999999999,0.19278372999999999,95.398551999999995,849.37311
4.0015000000000001,9.2009524999999996,2.1041720000000002,0.19294918,96.519333000000003,849.34320000000002
4.0019999999999998,9.2265920999999995,2.1055619999999999,0.19264665,96.850159000000005,849.31335000000001
4.0025000000000004,9.2410402000000005,2.1053259,0.19309140999999999,97.025802999999996,849.28350999999998
4.0030000000000001,9.0850372000000004,2.1097939000000001,0.19329742999999999,95.374840000000006,849.25360000000001
4.0034999999999998,8.9947014000000003,2.1043720000000001,0.19275354,94.420203999999998,849.22375
4.0039999999999996,8.9654789000000008,2.1025573999999998,0.19295865000000001,94.074532000000005,849.19385
4.0045000000000002,8.9634829000000007,2.1074823999999999,0.19283539,94.144608000000005,849.16399999999999
4.0049999999999999,8.9690627999999997,2.1020918000000002,0.19253888999999999,94.205421000000001,849.13415999999995
4.0054999999999996,8.9525927999999997,2.1033206,0.19301809,94.061310000000006,849.15210000000002
4.0060000000000002,8.9399385000000002,2.1064310000000002,0.19274415,93.888771000000006,849.18195000000003
4.0065,8.9570103000000003,2.1019735000000002,0.19261792,94.006905000000003,849.21185000000003
4.0069999999999997,8.9646044000000007,2.1054455999999999,0.19304784,94.098609999999994,849.24170000000004
4.0075000000000003,8.9460525999999998,2.1051378000000001,0.19265019999999999,93.982178000000005,849.27155000000005
4.008,8.9334039999999995,2.1018965000000001,0.19273499999999999,93.777968999999999,849.30145000000005
4.0084999999999997,8.9460858999999999,2.1070639999999998,0.19296113000000001,93.931961000000001,849.33130000000006
4.0090000000000003,8.9497528000000006,2.1032905999999998,0.19266158,93.992058,849.36121000000003
4.0095000000000001,9.1570368000000002,2.1060691,0.19326632999999999,94.667023,849.39104999999995
4.01,9.4041251999999993,2.1163504,0.19371886999999999,99.031723,849.42089999999996
4.0105000000000004,9.0902691000000004,2.1092051999999999,0.19333769000000001,95.952965000000006,849.45081000000005
4.0110000000000001,8.8490248000000005,2.1044819000000001,0.19317324,93.092170999999993,849.48064999999997
4.0114999999999998,8.7333640999999993,2.1047701999999999,0.19253063000000001,91.882095000000007,849.51056000000005
4.0119999999999996,8.6928462999999994,2.1016343000000002,0.19260743,91.306518999999994,849.54040999999995
4.0125000000000002,8.6911839999999998,2.1080638999999999,0.19322192999999999,91.132583999999994,849.57024999999999
4.0129999999999999,8.8659458000000004,2.1074386000000001,0.1929042,93.004097000000002,849.60015999999996
4.0134999999999996,8.9296264999999995,2.1036079000000001,0.19299743999999999,93.756934999999999,849.63
4.0140000000000002,8.9429625999999995,2.1084944999999999,0.19312087999999999,93.878410000000002,849.65990999999997
4.0145,8.9509515999999998,2.1035867000000001,0.19263947000000001,93.957565000000002,849.68975999999998
4.0149999999999997,8.9686499000000008,2.1029092999999999,0.19296538999999999,94.146973000000003,849.71960000000001
4.0155000000000003,8.9637078999999993,2.1071173999999999,0.19277595,94.125136999999995,849.72808999999995
4.016,8.9489260000000002,2.1019673000000001,0.19255890000000001,94.010825999999994,849.73126000000002
4.0164999999999997,8.9447975,2.1047039000000001,0.19316791,93.910835000000006,849.73437999999999
4.0170000000000003,8.9582280999999995,2.1069241000000001,0.19274579999999999,94.044922,849.73755000000006
4.0175000000000001,8.9555178000000009,2.1022927999999999,0.19266017999999999,93.975594000000001,849.74066000000005
4.0179999999999998,8.9405499000000006,2.1061337,0.19304059000000001,93.834907999999999,849.74383999999998
4.0185000000000004,8.9380998999999992,2.1044296999999998,0.19257273,93.855148,849.74701000000005
4.0190000000000001,8.9557704999999999,2.1027813000000002,0.19292192,94.012946999999997,849.75012000000004
4.0194999999999999,8.7185124999999992,2.1186199000000001,0.19414071999999999,92.981185999999994,849.75329999999997
4.0199999999999996,8.4726543000000003,2.1139223999999999,0.19367967999999999,88.528441999999998,849.75640999999996
4.0205000000000002,8.8173665999999997,2.1104004000000001,0.19375292999999999,91.908546000000001,849.75958000000003
4.0209999999999999,9.1045674999999999,2.1077743,0.19290120999999999,95.399322999999995,849.7627
4.0214999999999996,9.2001027999999998,2.0997984000000001,0.19236249999999999,96.635604999999998,849.76586999999995
4.0220000000000002,9.2142172000000002,2.1050130999999999,0.19307152999999999,96.760445000000004,849.76898000000006
4.0225,9.2209654000000008,2.1076882000000001,0.19281586000000001,96.821472,849.77215999999999
4.0229999999999997,9.0723933999999993,2.1036651000000002,0.19279829000000001,95.306197999999995,849.77533000000005
4.0235000000000003,8.9967155000000005,2.1073483999999998,0.19315556,94.468208000000004,849.77844000000005
4.024,8.9667338999999995,2.1048906000000001,0.19261448,94.171875,849.78161999999998
4.0244999999999997,8.9541512000000001,2.1022747000000002,0.19284128,93.939926,849.78472999999997
4.0250000000000004,8.9589423999999998,2.1069748000000001,0.1929429,94.071274000000003,849.78790000000004
4.0255000000000001,8.9535970999999996,2.1022813,0.19249100999999999,94.109886000000003,849.75958000000003
4.0259999999999998,8.9428339000000001,2.1024503999999999,0.19300100000000001,93.874138000000002,849.72338999999999
4.0265000000000004,8.9405432000000005,2.1070690000000001,0.19279984,93.886345000000006,849.68726000000004
4.0270000000000001,8.9539899999999992,2.1017773000000002,0.19266599000000001,93.982574,849.65106000000003
4.0274999999999999,8.9742393000000007,2.1053945999999999,0.19315609,94.126587000000001,849.61492999999996
4.0279999999999996,8.9488982999999998,2.1054051,0.19260173,93.943168999999997,849.57874000000004
4.0285000000000002,8.9320412000000005,2.1007500000000001,0.19255762000000001,93.842269999999999,849.54259999999999
4.0289999999999999,8.9361581999999995,2.1060962999999999,0.19295590000000001,93.813011000000003,849.50640999999996
4.0294999999999996,8.9414338999999998,2.0962461999999999,0.19187635,93.730971999999994,849.47028
4.03,9.4252967999999999,2.1052116999999999,0.19313414000000001,99.755508000000006,849.43407999999999
4.0305,9.1214046,2.1149662,0.19362886000000001,96.321854000000002,849.39795000000004
4.0309999999999997,8.8317127000000006,2.1041881999999998,0.19273412000000001,92.950989000000007,849.36176
4.0315000000000003,8.7418736999999993,2.1017182000000001,0.19285495999999999,91.868858000000003,849.32561999999996
4.032,8.6966666999999998,2.1067220999999998,0.19279471000000001,91.388512000000006,849.28943000000004
4.0324999999999998,8.6776313999999992,2.1023729000000002,0.19270132000000001,91.164223000000007,849.25329999999997
4.0330000000000004,8.8475313,2.1070970999999998,0.19320053000000001,92.828902999999997,849.21709999999996
4.0335000000000001,8.9319553000000003,2.1080405999999998,0.19286556999999999,93.741730000000004,849.18097
4.0339999999999998,8.9464369000000001,2.1030209000000002,0.19284435,93.901465999999999,849.14477999999997
4.0345000000000004,8.9398593999999996,2.1074557,0.19308388000000001,93.842735000000005,849.10864000000004
4.0350000000000001,8.9539757000000009,2.1043093000000002,0.19268942999999999,94.007317,849.07245
4.0354999999999999,8.9635525000000005,2.1028794999999998,0.19294280999999999,94.129265000000004,849.08789000000002
4.0359999999999996,8.9511395,2.1079439999999998,0.19283718,94.032218999999998,849.11621000000002
4.0365000000000002,8.9353294000000005,2.1025361999999999,0.19255206999999999,93.860680000000002,849.14446999999996
4.0369999999999999,8.9402533000000002,2.1035141999999998,0.19305803999999999,93.845466999999999,849.17278999999996
4.0374999999999996,8.9500790000000006,2.1075978000000002,0.19283409000000001,93.982703999999998,849.20110999999997
4.0380000000000003,8.9388217999999995,2.1021668999999998,0.19257984,93.893539000000004,849.22937000000002
4.0385,8.9224958000000001,2.1052110000000002,0.19306877,93.616669000000002,849.25769000000003
4.0389999999999997,8.9246244000000008,2.1052493999999999,0.19265324,93.693504000000004,849.28601000000003
4.0395000000000003,8.9342480000000002,2.1038032000000002,0.19295891000000001,94.028236000000007,849.31426999999996
4.04,8.4411774000000008,2.1139695999999999,0.19369014000000001,87.671149999999997,849.34258999999997
4.0404999999999998,8.7321939000000004,2.1107966999999999,0.19334282999999999,90.957488999999995,849.37090999999998
4.0410000000000004,9.0535306999999996,2.1034961000000001,0.19303936999999999,94.786300999999995,849.39917000000003
4.0415000000000001,9.1780890999999993,2.1049883,0.19255541000000001,96.310135000000002,849.42749000000003
4.0419999999999998,9.2090654000000001,2.1027353,0.19256482,96.686629999999994,849.45581000000004
4.0425000000000004,9.2003555000000006,2.1076931999999999,0.19340553999999999,96.613410999999999,849.48406999999997
4.0430000000000001,9.0493059000000002,2.1092198,0.19297760999999999,95.037116999999995,849.51238999999998
4.0434999999999999,8.9859752999999998,2.1023592999999998,0.19271848999999999,94.438277999999997,849.54070999999999
4.0439999999999996,8.9780978999999999,2.1060995999999998,0.19308533999999999,94.295319000000006,849.56897000000004
4.0445000000000002,8.9512529000000001,2.1059057999999999,0.1927141,94.000031000000007,849.59729000000004
4.0449999999999999,8.9464006000000005,2.1019230000000002,0.19274532999999999,93.901970000000006,849.62554999999998
4.0454999999999997,8.9546576000000009,2.1070045999999998,0.19298783,93.923775000000006,849.63122999999996
4.0460000000000003,8.958437,2.1030757000000002,0.19259407000000001,94.064659000000006,849.63122999999996
4.0465,8.9399738000000006,2.1028905,0.19292945,93.833343999999997,849.63122999999996
4.0469999999999997,8.9234915000000008,2.1077590000000002,0.19286495000000001,93.752791999999999,849.63122999999996
4.0475000000000003,8.9401607999999992,2.1024767999999998,0.19258185,93.879585000000006,849.63122999999996
4.048,8.9417905999999991,2.1039791000000001,0.19312280000000001,93.838745000000003,849.63122999999996
4.0484999999999998,8.9244126999999995,2.1067176000000001,0.19273852,93.711899000000003,849.63122999999996
4.0490000000000004,8.9215183000000007,2.1018775000000001,0.19259931,93.668671000000003,849.63122999999996
4.0495000000000001,8.9731273999999992,2.1142280000000002,0.19374594000000001,93.517882999999998,849.63122999999996
4.05,9.4228238999999991,2.1156266000000001,0.19377205,99.565826000000001,849.63122999999996
4.0505000000000004,9.1004533999999992,2.1101388999999999,0.19371474,96.153625000000005,849.63122999999996
4.0510000000000002,8.816103,2.1074855000000001,0.19307696999999999,92.742226000000002,849.63122999999996
4.0514999999999999,8.7252989000000003,2.1006597999999999,0.19230006999999999,91.74221,849.63122999999996
4.0519999999999996,8.6891412999999993,2.1025748000000002,0.19293556000000001,91.318725999999998,849.63122999999996
4.0525000000000002,8.6578341000000005,2.1118361999999999,0.19323924000000001,90.878960000000006,849.63122999999996
4.0529999999999999,8.8085804000000003,2.1051424000000001,0.19287605999999999,92.410469000000006,849.63122999999996
4.0534999999999997,8.8986988,2.1056026999999999,0.19322682999999999,93.302750000000003,849.63122999999996
4.0540000000000003,8.9211568999999997,2.1072967,0.19282948999999999,93.615379000000004,849.63122999999996
4.0545,8.9123774000000004,2.1028326000000002,0.19271385999999999,93.560401999999996,849.63122999999996
4.0549999999999997,8.9094619999999995,2.1064308,0.19303375,93.450096000000002,849.63122999999996
4.0555000000000003,8.9169225999999995,2.1050743999999999,0.19260653999999999,93.564339000000004,849.60730000000001
4.056,8.9212302999999995,2.1024761000000001,0.19279089999999999,93.631950000000003,849.57745
4.0564999999999998,8.9028082000000008,2.1080462999999998,0.19299711,93.456421000000006,849.54755
4.0570000000000004,8.8945197999999994,2.1032392999999998,0.19254661000000001,93.385993999999997,849.51769999999999
4.0575000000000001,8.9050703000000002,2.1031312999999998,0.19303872999999999,93.449509000000006,849.48784999999998
4.0579999999999998,8.9195975999999995,2.1073976000000001,0.19293252,93.696983000000003,849.45794999999998
4.0585000000000004,8.9069023000000005,2.1018325999999998,0.19257423000000001,93.591873000000007,849.42809999999997
4.0590000000000002,8.8983954999999995,2.1039254999999999,0.19303803,93.392348999999996,849.39819
4.0594999999999999,8.8660640999999991,2.1026528,0.19224492000000001,93.727005000000005,849.36834999999996
4.0599999999999996,8.4439335,2.1061478,0.1929217,87.900154000000001,849.33849999999995
4.0605000000000002,8.7639914000000001,2.1131899000000001,0.19369502,91.297973999999996,849.30858999999998
4.0609999999999999,9.0482768999999994,2.1051864999999998,0.19269766999999999,94.776168999999996,849.27874999999995
4.0614999999999997,9.1699543000000006,2.1002714999999998,0.19264924999999999,96.130279999999999,849.24883999999997
4.0620000000000003,9.2158709000000005,2.1068058000000001,0.19289154,96.676841999999994,849.21898999999996
4.0625,9.2066221000000006,2.1054442,0.19281496000000001,96.665253000000007,849.18915000000004
4.0629999999999997,9.0299616,2.1050808000000001,0.19325428,94.819182999999995,849.15923999999995
4.0635000000000003,8.9527321000000004,2.1080678000000002,0.19291088000000001,93.993042000000003,849.12938999999994
4.0640000000000001,8.9498757999999992,2.1017901999999999,0.1926119,93.957794000000007,849.09948999999995
4.0644999999999998,8.9349135999999998,2.1046512000000002,0.19308417999999999,93.817688000000004,849.06964000000005
4.0650000000000004,8.9157705000000007,2.1059839999999999,0.19271815,93.619620999999995,849.03979000000004
4.0655000000000001,8.9191427000000001,2.1013806000000002,0.19262491000000001,93.671477999999993,849.06151999999997
4.0659999999999998,8.9335021999999995,2.1058886000000001,0.19302385,93.728194999999999,849.09607000000005
4.0664999999999996,8.9238681999999994,2.1039428999999998,0.19257282000000001,93.738929999999996,849.13067999999998
4.0670000000000002,8.9121742000000008,2.1026685000000001,0.19288116999999999,93.606307999999999,849.16528000000005
4.0674999999999999,8.9123839999999994,2.1074614999999999,0.19297306,93.570755000000005,849.19983000000002
4.0679999999999996,8.9211483000000005,2.1028701999999999,0.19260909000000001,93.698158000000006,849.23443999999995
4.0685000000000002,8.9091091000000002,2.1027167000000002,0.19304578999999999,93.566185000000004,849.26904000000002
4.069,8.8936548000000002,2.1073794000000001,0.19284976000000001,93.410110000000003,849.30364999999995
4.0694999999999997,9.0766744999999993,2.1107372999999998,0.19361016,93.933311000000003,849.33820000000003
4.07,9.3824091000000003,2.1167091999999998,0.19430338,98.733588999999995,849.37279999999998
4.0705,9.0470772000000004,2.1144723999999999,0.19368292000000001,95.511864000000003,849.40741000000003
4.0709999999999997,8.7767572000000005,2.1029103,0.19285314000000001,92.384101999999999,849.44195999999999
4.0715000000000003,8.6783170999999992,2.1032289999999998,0.19278495000000001,91.155815000000004,849.47655999999995
4.0720000000000001,8.6518955000000002,2.1035118000000002,0.19249869999999999,90.872992999999994,849.51116999999999
4.0724999999999998,8.6443682000000006,2.1040136999999999,0.19306082999999999,90.764465000000001,849.54571999999996
4.0730000000000004,8.7915583000000002,2.1099025999999999,0.19316575999999999,92.265923000000001,849.58032000000003
4.0735000000000001,8.8613768000000004,2.1034255000000002,0.19261286,93.025688000000002,849.61492999999996
4.0739999999999998,8.8933744000000008,2.1032671999999999,0.19309662,93.318222000000006,849.64954
4.0744999999999996,8.8996552999999992,2.1073818000000002,0.19290901999999999,93.423186999999999,849.68407999999999
4.0750000000000002,8.8906039999999997,2.1021619,0.19268022000000001,93.373474000000002,849.71869000000004
4.0754999999999999,8.8859729999999999,2.1045411000000001,0.19303872,93.245422000000005,849.71929999999998
4.0759999999999996,8.9014854000000003,2.1049720999999999,0.19267656999999999,93.395095999999995,849.71142999999995
4.0765000000000002,8.9124928000000008,2.1015438999999998,0.19273703,93.504745,849.70354999999995
4.077,8.8880815999999996,2.1070004,0.19307566000000001,93.346581,849.69574
4.0774999999999997,8.8846588000000004,2.1044480999999999,0.19266148999999999,93.221671999999998,849.68786999999998
4.0780000000000003,8.8973303000000001,2.1032335999999998,0.19302532,93.319046,849.67998999999998
4.0785,8.9016075000000008,2.1078345999999999,0.19299072,93.463226000000006,849.67211999999995
4.0789999999999997,8.8833751999999997,2.1022810999999999,0.19259319,93.295822000000001,849.66425000000004
4.0795000000000003,8.6845808000000009,2.1107358999999999,0.19376703000000001,92.417831000000007,849.65643
4.08,8.4206944000000004,2.1169939000000002,0.19374511999999999,87.807715999999999,849.64855999999997
4.0804999999999998,8.7779244999999992,2.1099823,0.19343605999999999,91.549499999999995,849.64068999999995
4.0810000000000004,9.0416021000000004,2.1059698999999998,0.19321018000000001,94.726921000000004,849.63280999999995
4.0815000000000001,9.1429968000000006,2.1033566000000001,0.19239394000000001,95.944664000000003,849.62494000000004
4.0819999999999999,9.1848679000000004,2.1022685000000001,0.19273059000000001,96.411582999999993,849.61712999999997
4.0824999999999996,9.1937026999999993,2.1089536999999998,0.19324011999999999,96.523139999999998,849.60924999999997
4.0830000000000002,9.0198506999999992,2.1061757000000001,0.19289571,94.747742000000002,849.60137999999995
4.0834999999999999,8.9374161000000001,2.1039574000000001,0.19308624999999999,93.850409999999997,849.59351000000004
4.0839999999999996,8.9266576999999998,2.1070918999999999,0.19289781,93.712990000000005,849.58563000000004
4.0845000000000002,8.9231367000000006,2.1021842999999998,0.19257191000000001,93.757187000000002,849.57781999999997
4.085,8.9085473999999998,2.1039127999999998,0.19309492,93.59478,849.56994999999995
4.0854999999999997,8.9000654000000008,2.1065176000000001,0.19273812000000001,93.453277999999997,849.54443000000003
4.0860000000000003,8.9145497999999996,2.1013926999999999,0.19261347000000001,93.609268,849.51459
4.0865,8.9282084000000008,2.1046149999999999,0.19307329000000001,93.727988999999994,849.48468000000003
4.0869999999999997,8.9216204000000001,2.1048507999999999,0.19258806000000001,93.687149000000005,849.45483000000002
4.0875000000000004,8.9099026000000006,2.1021380000000001,0.19275996000000001,93.544922,849.42498999999998
4.0880000000000001,8.9107094,2.1072245000000001,0.19300137000000001,93.566917000000004,849.39508000000001
4.0884999999999998,8.9227371000000009,2.1029882,0.19259763999999999,93.727271999999999,849.36523
4.0890000000000004,8.9128971000000003,2.1030878999999998,0.19300042000000001,93.604186999999996,849.33533
4.0895000000000001,8.9263715999999995,2.1179825999999999,0.19382211999999999,93.201476999999997,849.30547999999999
4.09,9.3931006999999997,2.1142243999999999,0.19376646,99.226273000000006,849.27562999999998
4.0904999999999996,9.1150169000000005,2.1126611,0.19408225000000001,96.144653000000005,849.24572999999998
4.0910000000000002,8.8221159,2.1082822999999999,0.19302696,92.885399000000007,849.21587999999997
4.0914999999999999,8.6997651999999999,2.0990183,0.19238678000000001,91.364104999999995,849.18597
4.0919999999999996,8.6629161999999997,2.1043253000000002,0.19292513,90.927231000000006,849.15612999999996
4.0925000000000002,8.6563482,2.1067144999999998,0.19284514,90.969764999999995,849.12627999999995
4.093,8.8232812999999997,2.1050295999999999,0.19315078999999999,92.584885,849.09636999999998
4.0934999999999997,8.8730688000000004,2.1095272999999999,0.19314533,93.116898000000006,849.06652999999994
4.0940000000000003,8.8952598999999992,2.1042607000000002,0.19268335,93.357224000000002,849.03661999999997
4.0945,8.9195375000000006,2.1028118,0.19302132999999999,93.631607000000002,849.00676999999996
4.0949999999999998,8.9196463000000001,2.1078834999999998,0.19288287000000001,93.656570000000002,848.97693000000004
4.0955000000000004,8.9022474000000003,2.1027710000000002,0.19259124,93.478415999999996,849.00365999999997
4.0960000000000001,8.8962678999999998,2.1043899000000001,0.19308918999999999,93.373504999999994,849.04456000000005
4.0964999999999998,8.9007292000000007,2.1065201999999998,0.19274573,93.441360000000003,849.08545000000004
4.0970000000000004,8.8912353999999993,2.1017364999999999,0.19261381,93.378922000000003,849.12627999999995
4.0975000000000001,8.8790254999999991,2.1059503999999998,0.19303804999999999,93.180946000000006,849.16718000000003
4.0979999999999999,8.8813285999999998,2.1048775000000002,0.19269335000000001,93.234634,849.20807000000002
4.0984999999999996,8.8953027999999996,2.1025596000000002,0.19287783,93.350539999999995,849.24896000000001
4.0990000000000002,8.8961114999999999,2.1073422000000002,0.19301645000000001,93.358086,849.28979000000004
4.0994999999999999,8.8493051999999999,2.1097279000000002,0.19317994999999999,93.395576000000005,849.33069
4.0999999999999996,8.3937978999999991,2.1119907000000002,0.19385253999999999,87.267951999999994,849.37157999999999
4.1005000000000003,8.7209147999999992,2.1153548,0.19369591999999999,90.807631999999998,849.41247999999996
4.101,9.0345230000000001,2.1036258000000001,0.19280396,94.587165999999996,849.45330999999999
4.1014999999999997,9.1336469999999998,2.1029469999999999,0.19290714,95.817963000000006,849.49419999999998
4.1020000000000003,9.1700344000000005,2.1057953999999999,0.19262770000000001,96.234177000000003,849.53510000000006
4.1025,9.1898631999999996,2.1056731000000002,0.19297141000000001,96.439414999999997,849.57599000000005
4.1029999999999998,9.0349064000000006,2.1097030999999999,0.19341681999999999,94.870125000000002,849.61681999999996
4.1035000000000004,8.9429569000000004,2.1061169999999998,0.19281102999999999,93.945464999999999,849.65770999999995
4.1040000000000001,8.9170865999999993,2.1021882999999999,0.19285667000000001,93.602051000000003,849.69861000000003
4.1044999999999998,8.9243860000000002,2.1071105000000001,0.19291879000000001,93.672011999999995,849.73950000000002
4.1050000000000004,8.9259739000000007,2.1032977000000002,0.19259514999999999,93.707252999999994,849.78033000000005
4.1055000000000001,8.9096335999999994,2.1033919000000001,0.19310451000000001,93.463341,849.78350999999998
4.1059999999999999,8.8979034000000006,2.1068311,0.19281672,93.411263000000005,849.77715999999998
4.1064999999999996,8.9148025999999998,2.1016802999999999,0.19252796,93.624915999999999,849.77086999999995
4.1070000000000002,8.9240141000000008,2.1049609,0.19308908,93.667900000000003,849.76459
4.1074999999999999,8.9087706000000004,2.1060971999999998,0.19268563,93.563507000000001,849.75829999999996
4.1079999999999997,8.9043273999999997,2.1010627999999998,0.19259024999999999,93.510124000000005,849.75201000000004
4.1085000000000003,8.9126778000000009,2.1063044,0.1930376,93.556267000000005,849.74572999999998
4.109,8.9195147000000006,2.1042413999999998,0.19261228,93.666343999999995,849.73943999999995
4.1094999999999997,8.8964099999999995,2.1111016,0.19368711,93.190201000000002,849.73315000000002
4.1100000000000003,9.4239253999999999,2.1185865000000002,0.19399643,99.618522999999996,849.72686999999996
4.1105,9.1381654999999995,2.1119940000000001,0.19350025000000001,96.420180999999999,849.72058000000004
4.1109999999999998,8.8306588999999995,2.1041427000000001,0.19325431000000001,92.938750999999996,849.71429000000001
4.1115000000000004,8.7068434000000003,2.1048543,0.19253266999999999,91.531158000000005,849.70800999999994
4.1120000000000001,8.6603955999999993,2.1005554000000002,0.19240642999999999,91.024422000000001,849.70172000000002
4.1124999999999998,8.6503630000000005,2.1072464000000002,0.19331229999999999,90.818343999999996,849.69542999999999
4.1130000000000004,8.8275556999999996,2.1085639,0.19295118999999999,92.580512999999996,849.68915000000004
4.1135000000000002,8.8903607999999998,2.1041436,0.1929709,93.323441000000003,849.68286000000001
4.1139999999999999,8.9051627999999994,2.1080911000000002,0.19314010000000001,93.430678999999998,849.67656999999997
4.1144999999999996,8.9156036000000007,2.10467,0.19262102,93.576424000000003,849.67029000000002
4.1150000000000002,8.9265203,2.1030202,0.19293325,93.717506,849.66399999999999
4.1154999999999999,8.9249763000000009,2.1083938999999998,0.19304895,93.756729000000007,849.64886000000001
4.1159999999999997,8.9092959999999994,2.1032552999999998,0.19264047000000001,93.628013999999993,849.63158999999996
4.1165000000000003,8.9101715000000006,2.1031170000000001,0.19305997,93.538894999999997,849.61425999999994
4.117,8.9242162999999994,2.1069555000000002,0.19281023999999999,93.690124999999995,849.59698000000003
4.1174999999999997,8.9209832999999996,2.1021097000000002,0.19262081,93.692406000000005,849.57970999999998
4.1180000000000003,8.9082165,2.1054393999999998,0.19314261999999999,93.524590000000003,849.56237999999996
4.1185,8.9110241000000006,2.1065702000000002,0.19276931999999999,93.522239999999996,849.54510000000005
4.1189999999999998,8.9300479999999993,2.1023787999999999,0.19279225,93.702065000000005,849.52782999999999
4.1195000000000004,8.9440079000000008,2.1038033999999999,0.19275149999999999,94.037018000000003,849.51049999999998
4.12,8.3979014999999997,2.1078591000000002,0.19300510000000001,87.285324000000003,849.49323000000004
4.1204999999999998,8.7099247000000002,2.1099801,0.19370741,90.683516999999995,849.47595000000001
4.1210000000000004,9.0508404000000002,2.1093085,0.19317175,94.736107000000004,849.45862
4.1215000000000002,9.1739683000000003,2.1001232000000001,0.19242996000000001,96.302063000000004,849.44135000000006
4.1219999999999999,9.1964378,2.1035385,0.19302087000000001,96.477324999999993,849.42407000000003
4.1224999999999996,9.2096318999999998,2.1084700000000001,0.19290405999999999,96.663330000000002,849.40674000000001
4.1230000000000002,9.0590057000000002,2.1046395000000002,0.19283177000000001,95.194725000000005,849.38946999999996
4.1234999999999999,8.9778538000000001,2.1066585,0.19319681999999999,94.297111999999998,849.37219000000005
4.1239999999999997,8.9331551000000005,2.1056590000000002,0.19270027000000001,93.812843000000001,849.35486000000003
4.1245000000000003,8.9228573000000004,2.1012371000000001,0.19260740000000001,93.694939000000005,849.33758999999998
4.125,8.9292431000000008,2.1070364000000001,0.19296546000000001,93.753197,849.32030999999995
4.1254999999999997,8.9210309999999993,2.1033938000000001,0.19260015999999999,93.776413000000005,849.34704999999997
4.1260000000000003,8.9129848000000003,2.1031035999999999,0.19299197000000001,93.641532999999995,849.38477
4.1265000000000001,8.9169388000000005,2.1073512999999999,0.19289017999999999,93.598038000000003,849.42249000000004
4.1269999999999998,8.9265603999999996,2.1015161999999998,0.19256926999999999,93.702972000000003,849.46027000000004
4.1275000000000004,8.9218626000000008,2.1036128999999999,0.19306086,93.668944999999994,849.49798999999996
4.1280000000000001,8.9043864999999993,2.1073713000000001,0.19275545999999999,93.524681000000001,849.53570999999999
4.1284999999999998,8.8935499,2.1023455000000002,0.19264824999999999,93.409706,849.57343000000003
4.1289999999999996,8.8910332000000007,2.1054518,0.19305365999999999,93.318236999999996,849.61121000000003
4.1295000000000002,8.9730767999999994,2.1136951000000002,0.19350943000000001,93.475014000000002,849.64892999999995
4.13,9.3765801999999994,2.1128252000000001,0.19390389,99.001937999999996,849.68664999999999
4.1304999999999996,9.0849370999999994,2.1156199,0.19393750000000001,95.852424999999997,849.72437000000002
4.1310000000000002,8.8079766999999993,2.1040816000000002,0.19270651,92.71978,849.76215000000002
4.1315,8.7081566000000006,2.0997775000000001,0.19271189,91.551849000000004,849.79987000000006
4.1319999999999997,8.6524400999999997,2.1065581,0.19270963999999999,90.952049000000002,849.83758999999998
4.1325000000000003,8.6286754999999999,2.1032283000000001,0.19263553999999999,90.644867000000005,849.87531000000001
4.133,8.8049029999999995,2.1069057,0.19338765999999999,92.355461000000005,849.91309000000001
4.1334999999999997,8.8940371999999996,2.1091956999999999,0.19300659000000001,93.339066000000003,849.95081000000005
4.1340000000000003,8.9077921,2.1033892999999999,0.19274732,93.513367000000002,849.98852999999997
4.1345000000000001,8.9032946000000006,2.1056341999999999,0.19313031,93.451049999999995,850.02625
4.1349999999999998,8.9178409999999992,2.1052604000000001,0.19263197000000001,93.595832999999999,850.06403
4.1355000000000004,8.9268990000000006,2.1024438999999999,0.19284314999999999,93.723320000000001,850.05646000000002
4.1360000000000001,8.9110785000000003,2.1080179000000001,0.19305295,93.576279,850.03754000000004
4.1364999999999998,8.8968171999999992,2.1034500999999999,0.19265315999999999,93.436965999999998,850.01868000000002
4.1369999999999996,8.9093847000000004,2.1030690999999999,0.19310293000000001,93.524979000000002,849.99982
4.1375000000000002,8.9170446000000005,2.1077203999999998,0.19291089,93.600623999999996,849.98095999999998
4.1379999999999999,8.9015207000000007,2.1034478999999999,0.19267740999999999,93.511832999999996,849.96209999999996
4.1384999999999996,8.8907279999999993,2.1057986999999998,0.19322222,93.330482000000003,849.94323999999995
4.1390000000000002,8.9097681000000009,2.1074495,0.19282636,93.519767999999999,849.92431999999997
